dataset,model,feature,importance
ibarra_zarate,svm,wpli_beta_F3_Fp2,-0.00011334844645952691
ibarra_zarate,random_forest,wpli_gamma_F3_Fp2,0.0060146463890589676
ibarra_zarate,svm,wpli_gamma_F3_Fp2,-0.0003000400053341012
ibarra_zarate,random_forest,wpli_delta_F4_Fp2,0.002251964491843613
ibarra_zarate,svm,wpli_delta_F4_Fp2,-8.001066808908109e-05
ibarra_zarate,random_forest,wpli_theta_F4_Fp2,0.007057064836106159
ibarra_zarate,svm,wpli_theta_F4_Fp2,-0.0002867048939859118
ibarra_zarate,random_forest,wpli_alpha_F4_Fp2,0.01046922353248898
ibarra_zarate,svm,wpli_alpha_F4_Fp2,0.00030670756100816823
ibarra_zarate,random_forest,wpli_beta_F4_Fp2,0.0007027101813478477
ibarra_zarate,svm,wpli_beta_F4_Fp2,-0.0001133484464595158
ibarra_zarate,random_forest,wpli_gamma_F4_Fp2,0.0023782453014184277
ibarra_zarate,svm,wpli_gamma_F4_Fp2,6.000800106679138e-05
ibarra_zarate,random_forest,wpli_delta_F7_Fp2,0.0010251877870319122
ibarra_zarate,svm,wpli_delta_F7_Fp2,9.334577943724831e-05
ibarra_zarate,random_forest,wpli_theta_F7_Fp2,0.0008084643818994927
ibarra_zarate,svm,wpli_theta_F7_Fp2,7.334311241499191e-05
ibarra_zarate,random_forest,wpli_alpha_F7_Fp2,0.0026275953321291757
ibarra_zarate,svm,wpli_alpha_F7_Fp2,-5.3340445392724425e-05
ibarra_zarate,random_forest,wpli_beta_F7_Fp2,0.0010603800540980985
ibarra_zarate,svm,wpli_beta_F7_Fp2,6.667555674089165e-05
ibarra_zarate,random_forest,wpli_gamma_F7_Fp2,0.0038591956860034955
ibarra_zarate,svm,wpli_gamma_F7_Fp2,0.00020002667022270826
ibarra_zarate,random_forest,wpli_delta_F8_Fp2,0.0014009792079293384
ibarra_zarate,svm,wpli_delta_F8_Fp2,-0.00011334844645952691
ibarra_zarate,random_forest,wpli_theta_F8_Fp2,0.0018524026304472586
ibarra_zarate,svm,wpli_theta_F8_Fp2,-0.00029337244965997876
ibarra_zarate,random_forest,wpli_alpha_F8_Fp2,0.0006127366548861945
ibarra_zarate,svm,wpli_alpha_F8_Fp2,0.0003133751166822463
ibarra_zarate,random_forest,wpli_beta_F8_Fp2,0.002296873394388079
ibarra_zarate,svm,wpli_beta_F8_Fp2,0.000193359114548608
ibarra_zarate,random_forest,wpli_gamma_F8_Fp2,0.0025895772312336026
ibarra_zarate,svm,wpli_gamma_F8_Fp2,-4.000533404453499e-05
ibarra_zarate,random_forest,wpli_delta_Fp1_Fp2,0.0009629733150982484
ibarra_zarate,svm,wpli_delta_Fp1_Fp2,0.0002266968929190649
ibarra_zarate,random_forest,wpli_theta_Fp1_Fp2,0.01789015088065981
ibarra_zarate,svm,wpli_theta_Fp1_Fp2,-0.00014668622482999494
ibarra_zarate,random_forest,wpli_alpha_Fp1_Fp2,0.004259041273728307
ibarra_zarate,svm,wpli_alpha_Fp1_Fp2,9.334577943725941e-05
ibarra_zarate,random_forest,wpli_beta_Fp1_Fp2,0.00011561035346823893
ibarra_zarate,svm,wpli_beta_Fp1_Fp2,0.00048673156420858676
ibarra_zarate,random_forest,wpli_gamma_Fp1_Fp2,0.0010721052265882116
ibarra_zarate,svm,wpli_gamma_Fp1_Fp2,6.667555674089165e-06
ibarra_zarate,random_forest,wpli_delta_C3_Fz,1.601762529617285e-05
ibarra_zarate,svm,wpli_delta_C3_Fz,0.0
ibarra_zarate,random_forest,wpli_theta_C3_Fz,0.0010248589749528552
ibarra_zarate,svm,wpli_theta_C3_Fz,0.0003400453393786251
ibarra_zarate,random_forest,wpli_alpha_C3_Fz,0.001067143896695862
ibarra_zarate,svm,wpli_alpha_C3_Fz,-0.00016668889185226244
ibarra_zarate,random_forest,wpli_beta_C3_Fz,0.0038006960015795144
ibarra_zarate,svm,wpli_beta_C3_Fz,-0.0005400720096013333
ibarra_zarate,random_forest,wpli_gamma_C3_Fz,0.0020563594933109414
ibarra_zarate,svm,wpli_gamma_C3_Fz,0.00034004533937860294
ibarra_zarate,random_forest,wpli_delta_C4_Fz,0.003771699071881062
ibarra_zarate,svm,wpli_delta_C4_Fz,-0.00026003467128953294
ibarra_zarate,random_forest,wpli_theta_C4_Fz,0.003847479735385079
ibarra_zarate,svm,wpli_theta_C4_Fz,-0.00014668622482997274
ibarra_zarate,random_forest,wpli_alpha_C4_Fz,0.0016659835737421829
ibarra_zarate,svm,wpli_alpha_C4_Fz,0.00010001333511133748
ibarra_zarate,random_forest,wpli_beta_C4_Fz,0.0006713624005706628
ibarra_zarate,svm,wpli_beta_C4_Fz,-6.000800106680249e-05
ibarra_zarate,random_forest,wpli_gamma_C4_Fz,0.0012023187788178249
ibarra_zarate,svm,wpli_gamma_C4_Fz,0.0
ibarra_zarate,random_forest,wpli_delta_F3_Fz,0.0015994824253650914
ibarra_zarate,svm,wpli_delta_F3_Fz,7.334311241498081e-05
ibarra_zarate,random_forest,wpli_theta_F3_Fz,0.0005920617818938054
ibarra_zarate,svm,wpli_theta_F3_Fz,-8.667822376315915e-05
ibarra_zarate,random_forest,wpli_alpha_F3_Fz,0.0006584166257531307
ibarra_zarate,svm,wpli_alpha_F3_Fz,8.667822376315915e-05
ibarra_zarate,random_forest,wpli_beta_F3_Fz,0.0007972809199464261
ibarra_zarate,svm,wpli_beta_F3_Fz,3.3337778370445825e-05
ibarra_zarate,random_forest,wpli_gamma_F3_Fz,0.00011994449263117612
ibarra_zarate,svm,wpli_gamma_F3_Fz,0.00010001333511133748
ibarra_zarate,random_forest,wpli_delta_F4_Fz,0.0017706402587255548
ibarra_zarate,svm,wpli_delta_F4_Fz,-0.00012668355780771635
ibarra_zarate,random_forest,wpli_theta_F4_Fz,0.0020463938138321285
ibarra_zarate,svm,wpli_theta_F4_Fz,9.334577943724831e-05
ibarra_zarate,random_forest,wpli_alpha_F4_Fz,0.0011202386843970663
ibarra_zarate,svm,wpli_alpha_F4_Fz,8.001066808906998e-05
ibarra_zarate,random_forest,wpli_beta_F4_Fz,0.0010507343520510214
ibarra_zarate,svm,wpli_beta_F4_Fz,-0.0002133617815709088
ibarra_zarate,random_forest,wpli_gamma_F4_Fz,0.0008413253106180511
ibarra_zarate,svm,wpli_gamma_F4_Fz,0.0003467128950527032
ibarra_zarate,random_forest,wpli_delta_F7_Fz,0.0023160431804999278
ibarra_zarate,svm,wpli_delta_F7_Fz,0.0005534071209495117
ibarra_zarate,random_forest,wpli_theta_F7_Fz,0.009686430333707046
ibarra_zarate,svm,wpli_theta_F7_Fz,-0.0002466995599413435
ibarra_zarate,random_forest,wpli_alpha_F7_Fz,0.0013786072473375643
ibarra_zarate,svm,wpli_alpha_F7_Fz,0.0
ibarra_zarate,random_forest,wpli_beta_F7_Fz,0.005126542806673026
ibarra_zarate,svm,wpli_beta_F7_Fz,7.334311241498081e-05
ibarra_zarate,random_forest,wpli_gamma_F7_Fz,0.0004999117216423178
ibarra_zarate,svm,wpli_gamma_F7_Fz,0.00043339111881587347
ibarra_zarate,random_forest,wpli_delta_F8_Fz,0.0006672541949092093
ibarra_zarate,svm,wpli_delta_F8_Fz,-0.00012668355780771635
ibarra_zarate,random_forest,wpli_theta_F8_Fz,0.0005313131959165949
ibarra_zarate,svm,wpli_theta_F8_Fz,6.667555674089165e-06
ibarra_zarate,random_forest,wpli_alpha_F8_Fz,0.014334765127977222
ibarra_zarate,svm,wpli_alpha_F8_Fz,0.00018669155887454102
ibarra_zarate,random_forest,wpli_beta_F8_Fz,0.00022944018930617837
ibarra_zarate,svm,wpli_beta_F8_Fz,4.000533404453499e-05
ibarra_zarate,random_forest,wpli_gamma_F8_Fz,0.0008954551227647709
ibarra_zarate,svm,wpli_gamma_F8_Fz,-4.667288971862416e-05
ibarra_zarate,random_forest,wpli_delta_Fp1_Fz,0.006474028046153101
ibarra_zarate,svm,wpli_delta_Fp1_Fz,0.00018669155887451883
ibarra_zarate,random_forest,wpli_theta_Fp1_Fz,0.004871390251064132
ibarra_zarate,svm,wpli_theta_Fp1_Fz,-0.0003467128950527254
ibarra_zarate,random_forest,wpli_alpha_Fp1_Fz,0.01068129338494641
ibarra_zarate,svm,wpli_alpha_Fp1_Fz,-0.0004400586744899848
ibarra_zarate,random_forest,wpli_beta_Fp1_Fz,0.0008367564077413628
ibarra_zarate,svm,wpli_beta_Fp1_Fz,-7.334311241499191e-05
ibarra_zarate,random_forest,wpli_gamma_Fp1_Fz,0.0011923449617330876
ibarra_zarate,svm,wpli_gamma_Fp1_Fz,-0.00014001866915588356
ibarra_zarate,random_forest,wpli_delta_Fp2_Fz,0.0025424592924782287
ibarra_zarate,svm,wpli_delta_Fp2_Fz,-6.667555674090275e-05
ibarra_zarate,random_forest,wpli_theta_Fp2_Fz,0.004905667723708751
ibarra_zarate,svm,wpli_theta_Fp2_Fz,-0.0003867182290972604
ibarra_zarate,random_forest,wpli_alpha_Fp2_Fz,0.013172803214615723
ibarra_zarate,svm,wpli_alpha_Fp2_Fz,-6.0008001066835794e-05
ibarra_zarate,random_forest,wpli_beta_Fp2_Fz,0.005745320419528318
ibarra_zarate,svm,wpli_beta_Fp2_Fz,-0.0002466995599413657
ibarra_zarate,random_forest,wpli_gamma_Fp2_Fz,0.0010691973867263446
ibarra_zarate,svm,wpli_gamma_Fp2_Fz,-0.0001933591145486302
ibarra_zarate,random_forest,wpli_delta_C3_P7,0.0017574591264420153
ibarra_zarate,svm,wpli_delta_C3_P7,0.00012668355780769413
ibarra_zarate,random_forest,wpli_theta_C3_P7,0.0018128092765413817
ibarra_zarate,svm,wpli_theta_C3_P7,-0.00010001333511135967
ibarra_zarate,random_forest,wpli_alpha_C3_P7,0.0011474823065292616
ibarra_zarate,svm,wpli_alpha_C3_P7,6.667555674089165e-06
ibarra_zarate,random_forest,wpli_beta_C3_P7,0.0
ibarra_zarate,svm,wpli_beta_C3_P7,-0.0003667155620749929
ibarra_zarate,random_forest,wpli_gamma_C3_P7,0.007017985370478145
ibarra_zarate,svm,wpli_gamma_C3_P7,-0.00031337511668225735
ibarra_zarate,random_forest,wpli_delta_C4_P7,0.00011451873062795324
ibarra_zarate,svm,wpli_delta_C4_P7,-0.0001933591145486302
ibarra_zarate,random_forest,wpli_theta_C4_P7,0.0038568320882816846
ibarra_zarate,svm,wpli_theta_C4_P7,-0.00012001600213360498
ibarra_zarate,random_forest,wpli_alpha_C4_P7,0.0025844492836873756
ibarra_zarate,svm,wpli_alpha_C4_P7,2.0002667022267494e-05
ibarra_zarate,random_forest,wpli_beta_C4_P7,0.00047809981753050955
ibarra_zarate,svm,wpli_beta_C4_P7,3.3337778370445825e-05
ibarra_zarate,random_forest,wpli_gamma_C4_P7,0.010179234247599393
ibarra_zarate,svm,wpli_gamma_C4_P7,-0.0004533937858381742
ibarra_zarate,random_forest,wpli_delta_F3_P7,0.00019635868182049686
ibarra_zarate,svm,wpli_delta_F3_P7,-0.00024003200426728766
ibarra_zarate,random_forest,wpli_theta_F3_P7,0.001382271494453966
ibarra_zarate,svm,wpli_theta_F3_P7,0.0003000400053340457
ibarra_zarate,random_forest,wpli_alpha_F3_P7,0.0013567119578355522
ibarra_zarate,svm,wpli_alpha_F3_P7,-0.00016002133617815106
ibarra_zarate,random_forest,wpli_beta_F3_P7,0.0009984568248707921
ibarra_zarate,svm,wpli_beta_F3_P7,-0.000486731564208609
ibarra_zarate,random_forest,wpli_gamma_F3_P7,0.003173224660592998
ibarra_zarate,svm,wpli_gamma_F3_P7,-0.0003533804507268257
ibarra_zarate,random_forest,wpli_delta_F4_P7,0.0014962646634864164
ibarra_zarate,svm,wpli_delta_F4_P7,-0.00018669155887452994
ibarra_zarate,random_forest,wpli_theta_F4_P7,0.0011289492231156386
ibarra_zarate,svm,wpli_theta_F4_P7,0.0006000800106681359
ibarra_zarate,random_forest,wpli_alpha_F4_P7,0.0013821345365322675
ibarra_zarate,svm,wpli_alpha_F4_P7,0.0001866915588745077
ibarra_zarate,random_forest,wpli_beta_F4_P7,0.0007831209285220731
ibarra_zarate,svm,wpli_beta_F4_P7,-0.00022002933724499796
ibarra_zarate,random_forest,wpli_gamma_F4_P7,0.0009868778461091167
ibarra_zarate,svm,wpli_gamma_F4_P7,-0.0003933857847713496
ibarra_zarate,random_forest,wpli_delta_F7_P7,0.00168662317303791
ibarra_zarate,svm,wpli_delta_F7_P7,0.00028670489398587853
ibarra_zarate,random_forest,wpli_theta_F7_P7,0.0023105869473740055
ibarra_zarate,svm,wpli_theta_F7_P7,-0.0002133617815708866
ibarra_zarate,random_forest,wpli_alpha_F7_P7,0.0004889396244421688
ibarra_zarate,svm,wpli_alpha_F7_P7,0.000493399119882687
ibarra_zarate,random_forest,wpli_beta_F7_P7,0.0004556505639434312
ibarra_zarate,svm,wpli_beta_F7_P7,-0.0002667022269636332
ibarra_zarate,random_forest,wpli_gamma_F7_P7,0.0012582831399819865
ibarra_zarate,svm,wpli_gamma_F7_P7,-4.000533404453499e-05
ibarra_zarate,random_forest,wpli_delta_F8_P7,0.0013522708042324793
ibarra_zarate,svm,wpli_delta_F8_P7,0.00010668089078542664
ibarra_zarate,random_forest,wpli_theta_F8_P7,0.0005794804315668277
ibarra_zarate,svm,wpli_theta_F8_P7,0.0007334311241499192
ibarra_zarate,random_forest,wpli_alpha_F8_P7,0.0013659113707233936
ibarra_zarate,svm,wpli_alpha_F8_P7,0.0006134151220163142
ibarra_zarate,random_forest,wpli_beta_F8_P7,0.00029926041553799494
ibarra_zarate,svm,wpli_beta_F8_P7,-0.00012668355780771635
ibarra_zarate,random_forest,wpli_gamma_F8_P7,0.0014750178662575417
ibarra_zarate,svm,wpli_gamma_F8_P7,0.0002867048939858896
ibarra_zarate,random_forest,wpli_delta_Fp1_P7,0.0027578252427530015
ibarra_zarate,svm,wpli_delta_Fp1_P7,0.0002667022269636221
ibarra_zarate,random_forest,wpli_theta_Fp1_P7,0.001030017633712688
ibarra_zarate,svm,wpli_theta_Fp1_P7,0.00016668889185222913
ibarra_zarate,random_forest,wpli_alpha_Fp1_P7,0.0034686076090339434
ibarra_zarate,svm,wpli_alpha_Fp1_P7,0.0001133484464595158
ibarra_zarate,random_forest,wpli_beta_Fp1_P7,0.0008988808446929791
ibarra_zarate,svm,wpli_beta_Fp1_P7,0.0
ibarra_zarate,random_forest,wpli_gamma_Fp1_P7,0.0013363452516478701
ibarra_zarate,svm,wpli_gamma_Fp1_P7,-0.0005600746766236009
ibarra_zarate,random_forest,wpli_delta_Fp2_P7,0.002575264149019443
ibarra_zarate,svm,wpli_delta_Fp2_P7,0.00035338045072678124
ibarra_zarate,random_forest,wpli_theta_Fp2_P7,0.0006304969990564445
ibarra_zarate,svm,wpli_theta_Fp2_P7,0.0005867448993199465
ibarra_zarate,random_forest,wpli_alpha_Fp2_P7,0.0010209604289589309
ibarra_zarate,svm,wpli_alpha_Fp2_P7,0.00012668355780769413
ibarra_zarate,random_forest,wpli_beta_Fp2_P7,0.00034619591511944733
ibarra_zarate,svm,wpli_beta_Fp2_P7,8.667822376315915e-05
ibarra_zarate,random_forest,wpli_gamma_Fp2_P7,0.0037323998911487667
ibarra_zarate,svm,wpli_gamma_Fp2_P7,-0.0005000666755567984
ibarra_zarate,random_forest,wpli_delta_Fz_P7,0.0005809750493959843
ibarra_zarate,svm,wpli_delta_Fz_P7,-0.0002333644485931763
ibarra_zarate,random_forest,wpli_theta_Fz_P7,0.0008084299706012025
ibarra_zarate,svm,wpli_theta_Fz_P7,0.0003400453393785918
ibarra_zarate,random_forest,wpli_alpha_Fz_P7,0.00016787078205790813
ibarra_zarate,svm,wpli_alpha_Fz_P7,-9.334577943724831e-05
ibarra_zarate,random_forest,wpli_beta_Fz_P7,0.002500048943979169
ibarra_zarate,svm,wpli_beta_Fz_P7,-0.0005400720096013333
ibarra_zarate,random_forest,wpli_gamma_Fz_P7,0.002170578131733812
ibarra_zarate,svm,wpli_gamma_Fz_P7,-0.00030004000533407905
ibarra_zarate,random_forest,wpli_delta_C3_P8,0.000709040757561925
ibarra_zarate,svm,wpli_delta_C3_P8,-0.0004067208961195279
ibarra_zarate,random_forest,wpli_theta_C3_P8,0.0008068841247494956
ibarra_zarate,svm,wpli_theta_C3_P8,-0.000153353780504073
ibarra_zarate,random_forest,wpli_alpha_C3_P8,0.0011814502339025244
ibarra_zarate,svm,wpli_alpha_C3_P8,-0.00020002667022271935
ibarra_zarate,random_forest,wpli_beta_C3_P8,0.0006647757245713205
ibarra_zarate,svm,wpli_beta_C3_P8,8.667822376315915e-05
ibarra_zarate,random_forest,wpli_gamma_C3_P8,0.0012328125638996765
ibarra_zarate,svm,wpli_gamma_C3_P8,-0.00011334844645952691
ibarra_zarate,random_forest,wpli_delta_C4_P8,0.0017624735534866437
ibarra_zarate,svm,wpli_delta_C4_P8,-0.0006534204560608381
ibarra_zarate,random_forest,wpli_theta_C4_P8,0.004315864204640364
ibarra_zarate,svm,wpli_theta_C4_P8,-0.0002333644485931874
ibarra_zarate,random_forest,wpli_alpha_C4_P8,0.0012947472744095601
ibarra_zarate,svm,wpli_alpha_C4_P8,2.0002667022267494e-05
ibarra_zarate,random_forest,wpli_beta_C4_P8,0.0009640900260739142
ibarra_zarate,svm,wpli_beta_C4_P8,-4.000533404453499e-05
ibarra_zarate,random_forest,wpli_gamma_C4_P8,0.0023566599491026425
ibarra_zarate,svm,wpli_gamma_C4_P8,0.000153353780504073
ibarra_zarate,random_forest,wpli_delta_F3_P8,0.00046603262517245445
ibarra_zarate,svm,wpli_delta_F3_P8,-0.00011334844645952691
ibarra_zarate,random_forest,wpli_theta_F3_P8,0.000658695194728719
ibarra_zarate,svm,wpli_theta_F3_P8,-0.00037338311774909316
ibarra_zarate,random_forest,wpli_alpha_F3_P8,0.005195662597885012
ibarra_zarate,svm,wpli_alpha_F3_P8,0.0004533937858381742
ibarra_zarate,random_forest,wpli_beta_F3_P8,0.001699921411539611
ibarra_zarate,svm,wpli_beta_F3_P8,0.0005534071209495006
ibarra_zarate,random_forest,wpli_gamma_F3_P8,0.004185440625363518
ibarra_zarate,svm,wpli_gamma_F3_P8,0.0007200960128017298
ibarra_zarate,random_forest,wpli_delta_F4_P8,0.0009851699095866618
ibarra_zarate,svm,wpli_delta_F4_P8,2.0002667022267494e-05
ibarra_zarate,random_forest,wpli_theta_F4_P8,0.0014825915662855622
ibarra_zarate,svm,wpli_theta_F4_P8,-0.0002667022269636332
ibarra_zarate,random_forest,wpli_alpha_F4_P8,0.0006865733246468258
ibarra_zarate,svm,wpli_alpha_F4_P8,-0.00022002933724500905
ibarra_zarate,random_forest,wpli_beta_F4_P8,0.0011431542411288794
ibarra_zarate,svm,wpli_beta_F4_P8,0.0005334044539272332
ibarra_zarate,random_forest,wpli_gamma_F4_P8,0.0014296263876957867
ibarra_zarate,svm,wpli_gamma_F4_P8,0.0007867715695426214
ibarra_zarate,random_forest,wpli_delta_F7_P8,0.0003084672039318541
ibarra_zarate,svm,wpli_delta_F7_P8,0.001086811574876645
ibarra_zarate,random_forest,wpli_theta_F7_P8,0.0011979128086682484
ibarra_zarate,svm,wpli_theta_F7_P8,-0.00020002667022270826
ibarra_zarate,random_forest,wpli_alpha_F7_P8,0.002589390371547898
ibarra_zarate,svm,wpli_alpha_F7_P8,-0.00011334844645952691
ibarra_zarate,random_forest,wpli_beta_F7_P8,0.0005419670396020302
ibarra_zarate,svm,wpli_beta_F7_P8,0.0003733831177490599
ibarra_zarate,random_forest,wpli_gamma_F7_P8,0.0012188323536908878
ibarra_zarate,svm,wpli_gamma_F7_P8,2.6670222696345557e-05
ibarra_zarate,random_forest,wpli_delta_F8_P8,0.0005433749590771554
ibarra_zarate,svm,wpli_delta_F8_P8,-5.3340445392724425e-05
ibarra_zarate,random_forest,wpli_theta_F8_P8,0.0021726937393452953
ibarra_zarate,svm,wpli_theta_F8_P8,-7.334311241499191e-05
ibarra_zarate,random_forest,wpli_alpha_F8_P8,0.0
ibarra_zarate,svm,wpli_alpha_F8_P8,0.00022002933724496465
ibarra_zarate,random_forest,wpli_beta_F8_P8,1.3992767346626006e-17
ibarra_zarate,svm,wpli_beta_F8_P8,0.00016002133617816218
ibarra_zarate,random_forest,wpli_gamma_F8_P8,0.0014469042446890931
ibarra_zarate,svm,wpli_gamma_F8_P8,0.0014503340705167233
ibarra_zarate,random_forest,wpli_delta_Fp1_P8,0.0012634286692295754
ibarra_zarate,svm,wpli_delta_Fp1_P8,-0.00026003467128953294
ibarra_zarate,random_forest,wpli_theta_Fp1_P8,7.121775067139121e-16
ibarra_zarate,svm,wpli_theta_Fp1_P8,-8.001066808906998e-05
ibarra_zarate,random_forest,wpli_alpha_Fp1_P8,0.0014565396590298322
ibarra_zarate,svm,wpli_alpha_Fp1_P8,-0.00016002133617816218
ibarra_zarate,random_forest,wpli_beta_Fp1_P8,0.005965744746967543
ibarra_zarate,svm,wpli_beta_Fp1_P8,0.0010401386851580207
ibarra_zarate,random_forest,wpli_gamma_Fp1_P8,0.0010677294236180327
ibarra_zarate,svm,wpli_gamma_Fp1_P8,-6.667555674089165e-06
ibarra_zarate,random_forest,wpli_delta_Fp2_P8,0.0006686009395393364
ibarra_zarate,svm,wpli_delta_Fp2_P8,0.00028003733831180047
ibarra_zarate,random_forest,wpli_theta_Fp2_P8,0.0013348754626349285
ibarra_zarate,svm,wpli_theta_Fp2_P8,-0.00014001866915588356
ibarra_zarate,random_forest,wpli_alpha_Fp2_P8,0.0005156715718283648
ibarra_zarate,svm,wpli_alpha_Fp2_P8,9.334577943725941e-05
ibarra_zarate,random_forest,wpli_beta_Fp2_P8,0.010900380026566032
ibarra_zarate,svm,wpli_beta_Fp2_P8,0.0009534604613948616
ibarra_zarate,random_forest,wpli_gamma_Fp2_P8,0.001236404791056812
ibarra_zarate,svm,wpli_gamma_Fp2_P8,3.3337778370445825e-05
ibarra_zarate,random_forest,wpli_delta_Fz_P8,7.799674907897e-05
ibarra_zarate,svm,wpli_delta_Fz_P8,2.667022269635666e-05
ibarra_zarate,random_forest,wpli_theta_Fz_P8,0.0007700586320272802
ibarra_zarate,svm,wpli_theta_Fz_P8,0.00014001866915587248
ibarra_zarate,random_forest,wpli_alpha_Fz_P8,0.0008315940500467971
ibarra_zarate,svm,wpli_alpha_Fz_P8,6.667555674089165e-06
ibarra_zarate,random_forest,wpli_beta_Fz_P8,0.0005572598372595326
ibarra_zarate,svm,wpli_beta_Fz_P8,0.00018669155887452994
ibarra_zarate,random_forest,wpli_gamma_Fz_P8,0.0010351948853246226
ibarra_zarate,svm,wpli_gamma_Fz_P8,0.0005000666755567651
ibarra_zarate,random_forest,wpli_delta_P7_P8,0.0018463138908051597
ibarra_zarate,svm,wpli_delta_P7_P8,-0.0002867048939859007
ibarra_zarate,random_forest,wpli_theta_P7_P8,0.007313565564652533
ibarra_zarate,svm,wpli_theta_P7_P8,-0.0001933591145486302
ibarra_zarate,random_forest,wpli_alpha_P7_P8,0.0036997530290760776
ibarra_zarate,svm,wpli_alpha_P7_P8,0.0002333644485931541
ibarra_zarate,random_forest,wpli_beta_P7_P8,0.0007467492503438415
ibarra_zarate,svm,wpli_beta_P7_P8,0.00030004000533407905
ibarra_zarate,random_forest,wpli_gamma_P7_P8,0.0010598535289322037
ibarra_zarate,svm,wpli_gamma_P7_P8,0.001133484464595269
ibarra_zarate,random_forest,wpli_delta_C3_T7,0.00013571882027669797
ibarra_zarate,svm,wpli_delta_C3_T7,-0.0003067075610081904
ibarra_zarate,random_forest,wpli_theta_C3_T7,0.006067342814581409
ibarra_zarate,svm,wpli_theta_C3_T7,-9.334577943724831e-05
ibarra_zarate,random_forest,wpli_alpha_C3_T7,0.04367772313516955
ibarra_zarate,svm,wpli_alpha_C3_T7,-0.00032004267235636875
ibarra_zarate,random_forest,wpli_beta_C3_T7,0.002612246169660305
ibarra_zarate,svm,wpli_beta_C3_T7,-0.000446726230164074
ibarra_zarate,random_forest,wpli_gamma_C3_T7,0.005599708357232085
ibarra_zarate,svm,wpli_gamma_C3_T7,-0.0001733564475263516
ibarra_zarate,random_forest,wpli_delta_C4_T7,0.0
ibarra_zarate,svm,wpli_delta_C4_T7,-0.00022669689291907603
ibarra_zarate,random_forest,wpli_theta_C4_T7,0.0033952324522936814
ibarra_zarate,svm,wpli_theta_C4_T7,-8.667822376315915e-05
ibarra_zarate,random_forest,wpli_alpha_C4_T7,0.0019251957322776302
ibarra_zarate,svm,wpli_alpha_C4_T7,0.00020669422589678633
ibarra_zarate,random_forest,wpli_beta_C4_T7,0.00036123611483700516
ibarra_zarate,svm,wpli_beta_C4_T7,-0.0004000533404454498
ibarra_zarate,random_forest,wpli_gamma_C4_T7,1.2081145416242585e-15
ibarra_zarate,svm,wpli_gamma_C4_T7,-0.0002133617815709088
ibarra_zarate,random_forest,wpli_delta_F3_T7,0.003452265437905876
ibarra_zarate,svm,wpli_delta_F3_T7,-5.3340445392724425e-05
ibarra_zarate,random_forest,wpli_theta_F3_T7,0.002896795098199577
ibarra_zarate,svm,wpli_theta_F3_T7,8.001066808906998e-05
